day_of_year,station_name,state,latitude,longitude,rainfall_24h_mm,cumulative_72h_mm,source
116,Dima Hasao (Haflong),Assam,25.16,93.01,0.11,1.19,IMD_NetCDF_2025
117,Dima Hasao (Haflong),Assam,25.16,93.01,0.34,0.45,IMD_NetCDF_2025
118,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.45,IMD_NetCDF_2025
119,Dima Hasao (Haflong),Assam,25.16,93.01,1.73,2.07,IMD_NetCDF_2025
120,Dima Hasao (Haflong),Assam,25.16,93.01,0.46,2.19,IMD_NetCDF_2025
121,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,2.19,IMD_NetCDF_2025
122,Dima Hasao (Haflong),Assam,25.16,93.01,4.23,4.68,IMD_NetCDF_2025
123,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,4.23,IMD_NetCDF_2025
124,Dima Hasao (Haflong),Assam,25.16,93.01,0.66,4.89,IMD_NetCDF_2025
125,Dima Hasao (Haflong),Assam,25.16,93.01,1.15,1.81,IMD_NetCDF_2025
126,Dima Hasao (Haflong),Assam,25.16,93.01,0.59,2.4,IMD_NetCDF_2025
127,Dima Hasao (Haflong),Assam,25.16,93.01,6.68,8.41,IMD_NetCDF_2025
128,Dima Hasao (Haflong),Assam,25.16,93.01,0.71,7.98,IMD_NetCDF_2025
129,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,7.39,IMD_NetCDF_2025
130,Dima Hasao (Haflong),Assam,25.16,93.01,0.87,1.59,IMD_NetCDF_2025
131,Dima Hasao (Haflong),Assam,25.16,93.01,17.67,18.55,IMD_NetCDF_2025
132,Dima Hasao (Haflong),Assam,25.16,93.01,9.88,28.43,IMD_NetCDF_2025
133,Dima Hasao (Haflong),Assam,25.16,93.01,36.93,64.48,IMD_NetCDF_2025
134,Dima Hasao (Haflong),Assam,25.16,93.01,8.65,55.46,IMD_NetCDF_2025
135,Dima Hasao (Haflong),Assam,25.16,93.01,15.1,60.68,IMD_NetCDF_2025
136,Dima Hasao (Haflong),Assam,25.16,93.01,27.66,51.41,IMD_NetCDF_2025
137,Dima Hasao (Haflong),Assam,25.16,93.01,19.57,62.33,IMD_NetCDF_2025
138,Dima Hasao (Haflong),Assam,25.16,93.01,6.21,53.44,IMD_NetCDF_2025
139,Dima Hasao (Haflong),Assam,25.16,93.01,5.42,31.2,IMD_NetCDF_2025
140,Dima Hasao (Haflong),Assam,25.16,93.01,9.44,21.07,IMD_NetCDF_2025
141,Dima Hasao (Haflong),Assam,25.16,93.01,22.71,37.57,IMD_NetCDF_2025
142,Dima Hasao (Haflong),Assam,25.16,93.01,21.81,53.96,IMD_NetCDF_2025
143,Dima Hasao (Haflong),Assam,25.16,93.01,4.46,48.98,IMD_NetCDF_2025
144,Dima Hasao (Haflong),Assam,25.16,93.01,0.79,27.06,IMD_NetCDF_2025
145,Dima Hasao (Haflong),Assam,25.16,93.01,11.77,17.02,IMD_NetCDF_2025
146,Dima Hasao (Haflong),Assam,25.16,93.01,12.0,24.56,IMD_NetCDF_2025
147,Dima Hasao (Haflong),Assam,25.16,93.01,0.37,24.14,IMD_NetCDF_2025
148,Dima Hasao (Haflong),Assam,25.16,93.01,0.41,12.79,IMD_NetCDF_2025
149,Dima Hasao (Haflong),Assam,25.16,93.01,13.55,14.34,IMD_NetCDF_2025
150,Dima Hasao (Haflong),Assam,25.16,93.01,48.81,62.77,IMD_NetCDF_2025
151,Dima Hasao (Haflong),Assam,25.16,93.01,70.61,132.97,IMD_NetCDF_2025
152,Dima Hasao (Haflong),Assam,25.16,93.01,60.33,179.75,IMD_NetCDF_2025
153,Dima Hasao (Haflong),Assam,25.16,93.01,36.79,167.73,IMD_NetCDF_2025
154,Dima Hasao (Haflong),Assam,25.16,93.01,18.16,115.28,IMD_NetCDF_2025
155,Dima Hasao (Haflong),Assam,25.16,93.01,1.2,56.15,IMD_NetCDF_2025
156,Dima Hasao (Haflong),Assam,25.16,93.01,1.77,21.13,IMD_NetCDF_2025
157,Dima Hasao (Haflong),Assam,25.16,93.01,6.28,9.25,IMD_NetCDF_2025
158,Dima Hasao (Haflong),Assam,25.16,93.01,1.93,9.98,IMD_NetCDF_2025
159,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,8.21,IMD_NetCDF_2025
160,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,1.93,IMD_NetCDF_2025
161,Dima Hasao (Haflong),Assam,25.16,93.01,6.81,6.81,IMD_NetCDF_2025
162,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,6.81,IMD_NetCDF_2025
163,Dima Hasao (Haflong),Assam,25.16,93.01,6.42,13.23,IMD_NetCDF_2025
164,Dima Hasao (Haflong),Assam,25.16,93.01,1.42,7.85,IMD_NetCDF_2025
165,Dima Hasao (Haflong),Assam,25.16,93.01,1.74,9.59,IMD_NetCDF_2025
166,Dima Hasao (Haflong),Assam,25.16,93.01,12.71,15.88,IMD_NetCDF_2025
167,Dima Hasao (Haflong),Assam,25.16,93.01,8.13,22.58,IMD_NetCDF_2025
168,Dima Hasao (Haflong),Assam,25.16,93.01,30.3,51.14,IMD_NetCDF_2025
169,Dima Hasao (Haflong),Assam,25.16,93.01,9.83,48.26,IMD_NetCDF_2025
170,Dima Hasao (Haflong),Assam,25.16,93.01,41.74,81.87,IMD_NetCDF_2025
171,Dima Hasao (Haflong),Assam,25.16,93.01,7.06,58.63,IMD_NetCDF_2025
172,Dima Hasao (Haflong),Assam,25.16,93.01,13.33,62.13,IMD_NetCDF_2025
173,Dima Hasao (Haflong),Assam,25.16,93.01,16.2,36.59,IMD_NetCDF_2025
174,Dima Hasao (Haflong),Assam,25.16,93.01,33.14,62.67,IMD_NetCDF_2025
175,Dima Hasao (Haflong),Assam,25.16,93.01,23.0,72.34,IMD_NetCDF_2025
176,Dima Hasao (Haflong),Assam,25.16,93.01,36.08,92.22,IMD_NetCDF_2025
177,Dima Hasao (Haflong),Assam,25.16,93.01,32.86,91.94,IMD_NetCDF_2025
178,Dima Hasao (Haflong),Assam,25.16,93.01,30.65,99.59,IMD_NetCDF_2025
179,Dima Hasao (Haflong),Assam,25.16,93.01,3.5,67.01,IMD_NetCDF_2025
180,Dima Hasao (Haflong),Assam,25.16,93.01,7.1,41.26,IMD_NetCDF_2025
181,Dima Hasao (Haflong),Assam,25.16,93.01,12.85,23.45,IMD_NetCDF_2025
182,Dima Hasao (Haflong),Assam,25.16,93.01,2.4,22.35,IMD_NetCDF_2025
183,Dima Hasao (Haflong),Assam,25.16,93.01,17.4,32.64,IMD_NetCDF_2025
184,Dima Hasao (Haflong),Assam,25.16,93.01,10.33,30.12,IMD_NetCDF_2025
185,Dima Hasao (Haflong),Assam,25.16,93.01,14.09,41.81,IMD_NetCDF_2025
186,Dima Hasao (Haflong),Assam,25.16,93.01,13.9,38.31,IMD_NetCDF_2025
187,Dima Hasao (Haflong),Assam,25.16,93.01,23.7,51.69,IMD_NetCDF_2025
188,Dima Hasao (Haflong),Assam,25.16,93.01,2.15,39.75,IMD_NetCDF_2025
189,Dima Hasao (Haflong),Assam,25.16,93.01,11.82,37.67,IMD_NetCDF_2025
190,Dima Hasao (Haflong),Assam,25.16,93.01,5.66,19.63,IMD_NetCDF_2025
191,Dima Hasao (Haflong),Assam,25.16,93.01,13.54,31.02,IMD_NetCDF_2025
192,Dima Hasao (Haflong),Assam,25.16,93.01,0.33,19.53,IMD_NetCDF_2025
193,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,13.87,IMD_NetCDF_2025
194,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.33,IMD_NetCDF_2025
195,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
196,Dima Hasao (Haflong),Assam,25.16,93.01,3.99,3.99,IMD_NetCDF_2025
197,Dima Hasao (Haflong),Assam,25.16,93.01,8.28,12.28,IMD_NetCDF_2025
198,Dima Hasao (Haflong),Assam,25.16,93.01,12.04,24.32,IMD_NetCDF_2025
199,Dima Hasao (Haflong),Assam,25.16,93.01,18.53,38.86,IMD_NetCDF_2025
200,Dima Hasao (Haflong),Assam,25.16,93.01,7.36,37.94,IMD_NetCDF_2025
201,Dima Hasao (Haflong),Assam,25.16,93.01,0.14,26.03,IMD_NetCDF_2025
202,Dima Hasao (Haflong),Assam,25.16,93.01,6.71,14.22,IMD_NetCDF_2025
203,Dima Hasao (Haflong),Assam,25.16,93.01,12.72,19.58,IMD_NetCDF_2025
204,Dima Hasao (Haflong),Assam,25.16,93.01,0.98,20.41,IMD_NetCDF_2025
205,Dima Hasao (Haflong),Assam,25.16,93.01,1.42,15.12,IMD_NetCDF_2025
206,Dima Hasao (Haflong),Assam,25.16,93.01,3.44,5.84,IMD_NetCDF_2025
207,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,4.86,IMD_NetCDF_2025
208,Dima Hasao (Haflong),Assam,25.16,93.01,23.16,26.6,IMD_NetCDF_2025
209,Dima Hasao (Haflong),Assam,25.16,93.01,14.65,37.81,IMD_NetCDF_2025
210,Dima Hasao (Haflong),Assam,25.16,93.01,10.05,47.86,IMD_NetCDF_2025
211,Dima Hasao (Haflong),Assam,25.16,93.01,16.36,41.06,IMD_NetCDF_2025
212,Dima Hasao (Haflong),Assam,25.16,93.01,2.66,29.07,IMD_NetCDF_2025
213,Dima Hasao (Haflong),Assam,25.16,93.01,15.13,34.15,IMD_NetCDF_2025
214,Dima Hasao (Haflong),Assam,25.16,93.01,17.74,35.53,IMD_NetCDF_2025
215,Dima Hasao (Haflong),Assam,25.16,93.01,27.0,59.88,IMD_NetCDF_2025
216,Dima Hasao (Haflong),Assam,25.16,93.01,32.89,77.64,IMD_NetCDF_2025
217,Dima Hasao (Haflong),Assam,25.16,93.01,41.79,101.69,IMD_NetCDF_2025
218,Dima Hasao (Haflong),Assam,25.16,93.01,36.77,111.46,IMD_NetCDF_2025
219,Dima Hasao (Haflong),Assam,25.16,93.01,34.02,112.59,IMD_NetCDF_2025
220,Dima Hasao (Haflong),Assam,25.16,93.01,20.8,91.6,IMD_NetCDF_2025
221,Dima Hasao (Haflong),Assam,25.16,93.01,27.45,82.27,IMD_NetCDF_2025
222,Dima Hasao (Haflong),Assam,25.16,93.01,45.33,93.58,IMD_NetCDF_2025
223,Dima Hasao (Haflong),Assam,25.16,93.01,13.86,86.64,IMD_NetCDF_2025
224,Dima Hasao (Haflong),Assam,25.16,93.01,8.25,67.44,IMD_NetCDF_2025
225,Dima Hasao (Haflong),Assam,25.16,93.01,11.6,33.71,IMD_NetCDF_2025
226,Dima Hasao (Haflong),Assam,25.16,93.01,4.8,24.65,IMD_NetCDF_2025
227,Dima Hasao (Haflong),Assam,25.16,93.01,10.13,26.54,IMD_NetCDF_2025
228,Dima Hasao (Haflong),Assam,25.16,93.01,3.24,18.17,IMD_NetCDF_2025
229,Dima Hasao (Haflong),Assam,25.16,93.01,8.68,22.05,IMD_NetCDF_2025
230,Dima Hasao (Haflong),Assam,25.16,93.01,0.79,12.71,IMD_NetCDF_2025
231,Dima Hasao (Haflong),Assam,25.16,93.01,4.83,14.3,IMD_NetCDF_2025
232,Dima Hasao (Haflong),Assam,25.16,93.01,7.12,12.74,IMD_NetCDF_2025
233,Dima Hasao (Haflong),Assam,25.16,93.01,13.22,25.17,IMD_NetCDF_2025
234,Dima Hasao (Haflong),Assam,25.16,93.01,4.23,24.57,IMD_NetCDF_2025
235,Dima Hasao (Haflong),Assam,25.16,93.01,22.3,39.75,IMD_NetCDF_2025
236,Dima Hasao (Haflong),Assam,25.16,93.01,9.12,35.65,IMD_NetCDF_2025
237,Dima Hasao (Haflong),Assam,25.16,93.01,4.82,36.24,IMD_NetCDF_2025
238,Dima Hasao (Haflong),Assam,25.16,93.01,6.53,20.47,IMD_NetCDF_2025
239,Dima Hasao (Haflong),Assam,25.16,93.01,5.22,16.58,IMD_NetCDF_2025
240,Dima Hasao (Haflong),Assam,25.16,93.01,11.0,22.75,IMD_NetCDF_2025
241,Dima Hasao (Haflong),Assam,25.16,93.01,17.02,33.24,IMD_NetCDF_2025
242,Dima Hasao (Haflong),Assam,25.16,93.01,24.24,52.26,IMD_NetCDF_2025
243,Dima Hasao (Haflong),Assam,25.16,93.01,1.32,42.58,IMD_NetCDF_2025
244,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,25.56,IMD_NetCDF_2025
245,Dima Hasao (Haflong),Assam,25.16,93.01,13.22,14.54,IMD_NetCDF_2025
246,Dima Hasao (Haflong),Assam,25.16,93.01,0.79,14.01,IMD_NetCDF_2025
247,Dima Hasao (Haflong),Assam,25.16,93.01,5.46,19.48,IMD_NetCDF_2025
248,Dima Hasao (Haflong),Assam,25.16,93.01,6.43,12.68,IMD_NetCDF_2025
249,Dima Hasao (Haflong),Assam,25.16,93.01,0.63,12.52,IMD_NetCDF_2025
250,Dima Hasao (Haflong),Assam,25.16,93.01,9.9,16.96,IMD_NetCDF_2025
251,Dima Hasao (Haflong),Assam,25.16,93.01,0.85,11.39,IMD_NetCDF_2025
252,Dima Hasao (Haflong),Assam,25.16,93.01,5.88,16.63,IMD_NetCDF_2025
253,Dima Hasao (Haflong),Assam,25.16,93.01,12.94,19.66,IMD_NetCDF_2025
254,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,18.81,IMD_NetCDF_2025
255,Dima Hasao (Haflong),Assam,25.16,93.01,8.54,21.48,IMD_NetCDF_2025
256,Dima Hasao (Haflong),Assam,25.16,93.01,11.05,19.59,IMD_NetCDF_2025
257,Dima Hasao (Haflong),Assam,25.16,93.01,32.71,52.3,IMD_NetCDF_2025
258,Dima Hasao (Haflong),Assam,25.16,93.01,36.88,80.64,IMD_NetCDF_2025
259,Dima Hasao (Haflong),Assam,25.16,93.01,21.03,90.62,IMD_NetCDF_2025
260,Dima Hasao (Haflong),Assam,25.16,93.01,8.49,66.4,IMD_NetCDF_2025
261,Dima Hasao (Haflong),Assam,25.16,93.01,8.72,38.24,IMD_NetCDF_2025
262,Dima Hasao (Haflong),Assam,25.16,93.01,0.66,17.88,IMD_NetCDF_2025
263,Dima Hasao (Haflong),Assam,25.16,93.01,2.37,11.76,IMD_NetCDF_2025
264,Dima Hasao (Haflong),Assam,25.16,93.01,1.42,4.46,IMD_NetCDF_2025
265,Dima Hasao (Haflong),Assam,25.16,93.01,1.32,5.12,IMD_NetCDF_2025
266,Dima Hasao (Haflong),Assam,25.16,93.01,7.46,10.21,IMD_NetCDF_2025
267,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,8.79,IMD_NetCDF_2025
268,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,7.46,IMD_NetCDF_2025
269,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
270,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
271,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
272,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
273,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
274,Dima Hasao (Haflong),Assam,25.16,93.01,14.25,14.25,IMD_NetCDF_2025
275,Dima Hasao (Haflong),Assam,25.16,93.01,13.15,27.4,IMD_NetCDF_2025
276,Dima Hasao (Haflong),Assam,25.16,93.01,27.7,55.1,IMD_NetCDF_2025
277,Dima Hasao (Haflong),Assam,25.16,93.01,10.24,51.08,IMD_NetCDF_2025
278,Dima Hasao (Haflong),Assam,25.16,93.01,2.94,40.88,IMD_NetCDF_2025
279,Dima Hasao (Haflong),Assam,25.16,93.01,1.42,14.6,IMD_NetCDF_2025
280,Dima Hasao (Haflong),Assam,25.16,93.01,11.68,16.05,IMD_NetCDF_2025
281,Dima Hasao (Haflong),Assam,25.16,93.01,20.59,33.69,IMD_NetCDF_2025
282,Dima Hasao (Haflong),Assam,25.16,93.01,2.76,35.03,IMD_NetCDF_2025
283,Dima Hasao (Haflong),Assam,25.16,93.01,19.65,43.0,IMD_NetCDF_2025
284,Dima Hasao (Haflong),Assam,25.16,93.01,25.08,47.5,IMD_NetCDF_2025
285,Dima Hasao (Haflong),Assam,25.16,93.01,39.13,83.87,IMD_NetCDF_2025
286,Dima Hasao (Haflong),Assam,25.16,93.01,15.28,79.49,IMD_NetCDF_2025
287,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,54.41,IMD_NetCDF_2025
288,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,15.28,IMD_NetCDF_2025
289,Dima Hasao (Haflong),Assam,25.16,93.01,6.74,6.74,IMD_NetCDF_2025
290,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,6.74,IMD_NetCDF_2025
291,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,6.74,IMD_NetCDF_2025
292,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
293,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
294,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
295,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
296,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
297,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
298,Dima Hasao (Haflong),Assam,25.16,93.01,3.24,3.24,IMD_NetCDF_2025
299,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,3.24,IMD_NetCDF_2025
300,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,3.24,IMD_NetCDF_2025
301,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
302,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
303,Dima Hasao (Haflong),Assam,25.16,93.01,0.66,0.66,IMD_NetCDF_2025
304,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.66,IMD_NetCDF_2025
305,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.66,IMD_NetCDF_2025
306,Dima Hasao (Haflong),Assam,25.16,93.01,3.45,3.45,IMD_NetCDF_2025
307,Dima Hasao (Haflong),Assam,25.16,93.01,0.23,3.67,IMD_NetCDF_2025
308,Dima Hasao (Haflong),Assam,25.16,93.01,0.68,4.35,IMD_NetCDF_2025
309,Dima Hasao (Haflong),Assam,25.16,93.01,1.38,2.28,IMD_NetCDF_2025
310,Dima Hasao (Haflong),Assam,25.16,93.01,15.38,17.44,IMD_NetCDF_2025
311,Dima Hasao (Haflong),Assam,25.16,93.01,12.85,29.61,IMD_NetCDF_2025
312,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,28.23,IMD_NetCDF_2025
313,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,12.85,IMD_NetCDF_2025
314,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
315,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
316,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
317,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
318,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
319,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
320,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
321,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
322,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
323,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
324,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
325,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
326,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
327,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
328,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
329,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
330,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
331,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
332,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
333,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
334,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
335,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
336,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
337,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
338,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
339,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
340,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
341,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
342,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
343,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
344,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
345,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
346,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
347,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
348,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
349,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
350,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
351,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
352,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
353,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
354,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
355,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
356,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
357,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
358,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
359,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
360,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
361,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
362,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
363,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.0,IMD_NetCDF_2025
364,Dima Hasao (Haflong),Assam,25.16,93.01,0.18,0.18,IMD_NetCDF_2025
365,Dima Hasao (Haflong),Assam,25.16,93.01,0.0,0.18,IMD_NetCDF_2025
1,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
2,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
3,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
4,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
5,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
6,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
7,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
8,Kamrup (m) (Guwahati),Assam,26.17,91.81,2.65,2.65,IMD_NetCDF_2025
9,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.81,3.46,IMD_NetCDF_2025
10,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,3.46,IMD_NetCDF_2025
11,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.81,IMD_NetCDF_2025
12,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
13,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
14,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
15,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
16,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
17,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
18,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
19,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
20,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
21,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
22,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
23,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
24,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
25,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
26,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
27,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
28,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
29,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
30,Kamrup (m) (Guwahati),Assam,26.17,91.81,1.09,1.09,IMD_NetCDF_2025
31,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,1.09,IMD_NetCDF_2025
32,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,1.09,IMD_NetCDF_2025
33,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
34,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
35,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
36,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
37,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
38,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
39,Kamrup (m) (Guwahati),Assam,26.17,91.81,0.0,0.0,IMD_NetCDF_2025
